,playerID,name,team,salary,position
860,78603,김선빈,KIA 타이거즈,45000.0,내야수(우투우타)
861,78629,나지완,KIA 타이거즈,60000.0,외야수(우투우타)
862,78643,백용환,KIA 타이거즈,4000.0,포수(우투우타)
863,78756,오선진,한화 이글스,10500.0,내야수(우투우타)
864,78813,모창민,NC 다이노스,30000.0,내야수(우투우타)
865,78819,백청훈,LG 트윈스,3500.0,투수(우언우타)
866,79109,오지환,LG 트윈스,60000.0,내야수(우투좌타)
867,79113,문선재,KIA 타이거즈,4500.0,외야수(우투우타)
868,79130,강지광,SK 와이번스,4800.0,외야수(우투우타)
869,79140,최동환,LG 트윈스,7000.0,투수(우투우타)
870,79150,정주현,LG 트윈스,12500.0,내야수(우투우타)
871,79192,채은성,LG 트윈스,32000.0,외야수(우투우타)
872,79215,박건우,두산 베어스,45000.0,외야수(우투우타)
873,79229,유희관,두산 베어스,47000.0,투수(좌투좌타)
874,79231,정수빈,두산 베어스,34000.0,외야수(좌투좌타)
875,79240,허경민,두산 베어스,48000.0,내야수(우투우타)
876,79290,국해성,두산 베어스,4500.0,외야수(우투양타)
877,79293,오현택,롯데 자이언츠,6000.0,투수(우언우타)
878,79334,장영석,KIA 타이거즈,7500.0,내야수(우투우타)
879,79358,강윤구,NC 다이노스,15500.0,투수(좌투좌타)
880,79364,김종민,한화 이글스,4800.0,포수(우투우타)
881,79365,박동원,키움 히어로즈,22500.0,포수(우투우타)
882,79402,김상수,삼성 라이온즈,25000.0,내야수(우투우타)
883,79440,정인욱,삼성 라이온즈,5000.0,투수(우투우타)
884,79456,이지영,키움 히어로즈,30000.0,포수(우투우타)
885,79530,양종민,LG 트윈스,3600.0,내야수(우투우타)
886,79545,진명호,롯데 자이언츠,12500.0,투수(우투좌타)
887,79608,안치홍,롯데 자이언츠,29000.0,내야수(우투우타)
888,79617,정용운,LG 트윈스,5000.0,투수(좌투좌타)
889,79705,김회성,한화 이글스,6500.0,내야수(우투우타)
890,79764,장민재,한화 이글스,11000.0,투수(우투우타)
891,79825,여건욱,LG 트윈스,7000.0,투수(우투우타)
892,79847,김태훈,SK 와이번스,24000.0,투수(좌투좌타)
